,TC,IMPORTE,IVA,RET ISR,RET IVA,TOTAL MX,TOTAL SAT
865,1.0,0.0,0.0,0.0,0.0,0.0,1547.2
866,1.0,0.0,0.0,0.0,0.0,0.0,-499.0
867,1.0,5551.38,888.22,0.0,0.0,6439.6,6439.6
868,1.0,5551.98,888.32,0.0,0.0,6440.299999999999,6440.3
869,1.0,2433.2400000000002,389.32,0.0,0.0,2822.5600000000004,2822.56
870,1.0,473.28000000000003,75.73,0.0,0.0,549.01,549.01
871,1.0,0.0,0.0,0.0,0.0,0.0,0.0
872,1.0,1214.79,194.37,0.0,0.0,1409.1599999999999,1409.16
873,1.0,0.0,0.0,0.0,0.0,0.0,0.0
874,1.0,346.09,55.37,0.0,0.0,401.46,401.46
875,1.0,1013.7,162.2,0.0,0.0,1175.9,1175.9
876,1.0,698.0,111.68,0.0,0.0,809.6800000000001,809.68
877,1.0,1548.5,247.76,0.0,0.0,1796.26,1796.26
878,1.0,0.0,0.0,0.0,0.0,0.0,0.0
879,1.0,0.0,0.0,0.0,0.0,0.0,0.0
880,1.0,0.0,0.0,0.0,0.0,0.0,0.0
881,1.0,2643.19,422.91,0.0,0.0,3066.1,3066.1
882,1.0,8254.12,1320.66,0.0,0.0,9574.78,9574.78
883,1.0,0.0,0.0,0.0,0.0,0.0,0.0
884,20.44,0.0,0.0,0.0,0.0,0.0,0.0
885,1.0,0.0,0.0,0.0,0.0,0.0,0.0
886,1.0,674.52,107.92,0.0,0.0,782.4399999999999,782.44
887,1.0,3500.0,560.0,0.0,0.0,4060.0,4060.0
888,1.0,4999.99,800.0,500.0,533.33,4766.66,4766.66
889,1.0,12371.9,1979.5,0.0,0.0,14351.4,14351.4
890,1.0,30000.0,4800.0,3000.0,3200.0,28600.0,28600.0
891,1.0,146.37,23.41,0.0,0.0,169.78,169.78
892,1.0,4080.48,22.07,0.0,0.0,4102.55,4102.55
893,1.0,15716.05,2514.57,0.0,0.0,18230.62,18230.62
894,1.0,6246.52,999.44,0.0,0.0,7245.960000000001,7245.96
895,1.0,0.0,0.0,0.0,0.0,0.0,0.0
896,1.0,8100.0,1296.0,0.0,0.0,9396.0,9396.0
897,1.0,16978.5,2716.56,0.0,0.0,19695.06,19695.06
898,1.0,32.68,5.23,0.0,0.0,37.91,37.91
899,1.0,0.0,0.0,0.0,0.0,0.0,0.0
900,1.0,469.38,75.1,0.0,0.0,544.48,544.48
901,1.0,684.4,109.5,0.0,0.0,793.9,793.9
902,1.0,4202.0,672.32,0.0,0.0,4874.32,4874.32
903,1.0,2450.0,392.0,0.0,0.0,2842.0,2842.0
904,1.0,9867.5,1578.8,0.0,0.0,11446.3,11446.3
905,1.0,16084.74,2573.56,0.0,965.08,17693.219999999998,17693.22
906,1.0,1170.24,187.24,0.0,0.0,1357.48,1357.48
907,1.0,2455.2,392.83,0.0,0.0,2848.0299999999997,2848.03
908,1.0,14257.46,2281.19,0.0,855.45,15683.199999999997,15683.2
909,1.0,23737.91,3798.07,0.0,1424.27,26111.71,26111.71
910,1.0,0.0,0.0,0.0,0.0,0.0,0.0
911,1.0,5686.12,909.79,0.0,9.4,6586.51,6586.51
912,1.0,157.95,25.27,0.0,0.0,183.22,183.22
913,1.0,7000.0,1120.0,0.0,0.0,8120.0,8120.0
914,1.0,-4080.48,-22.07,0.0,0.0,-4102.55,-4102.55
915,1.0,5543.52,886.96,0.0,0.0,6430.4800000000005,6430.48
916,1.0,0.0,0.0,0.0,0.0,0.0,0.0
917,1.0,23737.91,3798.07,0.0,1424.27,26111.71,26111.71
918,1.0,620.88,99.34,0.0,0.0,720.22,720.22
919,1.0,0.0,0.0,0.0,0.0,0.0,0.0
920,1.0,0.0,0.0,0.0,0.0,0.0,0.0
921,1.0,7716.02,1234.56,0.0,0.0,8950.58,8950.58
922,1.0,5063.25,810.12,0.0,0.0,5873.37,5873.37
923,1.0,0.0,0.0,0.0,0.0,0.0,0.0
924,1.0,2198.28,351.72,0.0,0.0,2550.0,2550.0
925,1.0,3900.0,624.0,0.0,0.0,4524.0,4524.0
926,1.0,1207.46,193.19,0.0,0.0,1400.65,1400.65
927,1.0,0.0,0.0,0.0,0.0,0.0,0.0
928,1.0,0.0,0.0,0.0,0.0,0.0,0.0
929,1.0,0.0,0.0,0.0,0.0,0.0,0.0
930,1.0,0.0,0.0,0.0,0.0,0.0,0.0
931,1.0,6660.0,1065.6,666.0,710.4,6349.200000000001,6349.2
932,1.0,9450.0,1512.0,0.0,0.0,10962.0,10962.0
933,1.0,24.93,3.98,0.0,0.0,28.91,28.91
934,1.0,0.0,0.0,0.0,0.0,0.0,0.0
935,1.0,1433.59,229.38,0.0,0.0,1662.9699999999998,1662.97
936,1.0,569.73,91.16,0.0,0.0,660.89,660.89
937,1.0,148.0,0.0,0.0,0.0,148.0,148.0
938,1.0,0.0,0.0,0.0,0.0,0.0,0.0
939,1.0,0.0,0.0,0.0,0.0,0.0,0.0
940,1.0,5200.0,832.0,0.0,0.0,6032.0,6032.0
941,1.0,14059.0,2249.44,0.0,0.0,16308.44,16308.44
942,1.0,31.3,5.0,0.0,0.0,36.3,36.3
943,1.0,60544.77,9687.16,0.0,0.0,70231.93,70231.93
944,1.0,7222.5,1155.6,0.0,0.0,8378.1,8378.1
945,1.0,930.0,148.8,0.0,0.0,1078.8,1078.8
946,1.0,143.6,22.98,0.0,0.0,166.57999999999998,166.58
947,1.0,150.0,24.0,0.0,0.0,174.0,174.0
948,1.0,219.18,35.07,0.0,0.0,254.25,254.25
949,1.0,5426.34,868.21,0.0,0.0,6294.55,6294.55
950,1.0,0.0,0.0,0.0,0.0,0.0,0.0
951,1.0,2146.65,343.46,0.0,0.0,2490.11,2490.11
952,1.0,317.0,50.72,0.0,0.0,367.72,367.72
953,1.0,2500.0,400.0,0.0,0.0,2900.0,2900.0
954,1.0,2920.0,467.2,0.0,0.0,3387.2,3387.2
955,1.0,0.0,0.0,0.0,0.0,0.0,0.0
956,1.0,343.97,55.03,0.0,0.0,399.0,399.0
957,1.0,2500.0,400.0,0.0,0.0,2900.0,2900.0
958,1.0,187.06,29.93,0.0,0.0,216.99,216.99
959,1.0,0.0,0.0,0.0,0.0,0.0,0.0
960,1.0,90.0,0.0,0.0,0.0,90.0,90.0
961,1.0,0.0,0.0,0.0,0.0,0.0,0.0
962,1.0,206.9,33.1,0.0,0.0,240.0,240.0
963,1.0,2255.0,360.8,0.0,0.0,2615.8,2615.8
964,1.0,114.49,18.32,0.0,3.14,129.67000000000002,129.67
965,1.0,250.0,0.0,0.0,0.0,250.0,250.0
966,1.0,651.6,104.26,0.0,0.0,755.86,755.86
967,1.0,2184.45,349.51,0.0,0.0,2533.96,2533.96
968,1.0,0.0,0.0,0.0,0.0,0.0,0.0
969,1.0,4488.37,664.94,0.0,0.0,5153.3099999999995,5153.31
970,1.0,0.0,0.0,0.0,0.0,0.0,0.0
971,1.0,0.0,0.0,0.0,0.0,0.0,0.0
972,1.0,1459.59,233.53,0.0,0.0,1693.12,1693.12
973,1.0,1250.0,200.0,0.0,0.0,1450.0,1450.0
974,1.0,30000.0,4800.0,3000.0,3200.0,28600.0,28600.0
975,1.0,77.97,12.48,0.0,0.0,90.45,90.45
976,1.0,3000.0,480.0,0.0,0.0,3480.0,3480.0
977,1.0,11038.0,1766.08,0.0,0.0,12804.08,12804.08
978,1.0,181.5,29.04,0.0,0.0,210.54,210.54
979,1.0,0.0,0.0,0.0,0.0,0.0,0.0
980,1.0,3855.0,616.8,0.0,0.0,4471.8,4471.8
981,1.0,447.0,71.52,0.0,0.0,518.52,518.52
982,1.0,47391.62,7582.66,0.0,2843.5,52130.78,52130.78
983,1.0,15426.0,68.16,0.0,0.0,15494.16,15494.16
984,1.0,6256.3,1001.01,0.0,375.38,6881.93,6881.93
985,1.0,6000.0,960.0,0.0,0.0,6960.0,6960.0
986,1.0,1323.0,211.68,0.0,0.0,1534.68,1534.68
987,1.0,410.0,65.6,0.0,0.0,475.6,475.6
988,1.0,4825.34,772.06,0.0,23.46,5573.94,5573.94
989,1.0,298.07,47.69,0.0,0.0,345.76,345.76
990,1.0,23499.81,3759.97,0.0,1409.99,25849.79,25849.79
991,1.0,6600.0,1056.0,0.0,0.0,7656.0,7656.0
992,1.0,0.0,0.0,0.0,0.0,0.0,0.0
993,1.0,2000.0,320.0,0.0,0.0,2320.0,2320.0
994,1.0,114151.43,18264.23,0.0,0.0,132415.66,132415.66
995,1.0,26480.4,4236.87,0.0,0.0,30717.27,30717.27
996,1.0,74.43,11.91,0.0,0.0,86.34,86.34
997,1.0,748.9000000000001,119.82,0.0,0.0,868.72,868.72
998,1.0,3500.0,560.0,0.0,0.0,4060.0,4060.0
999,1.0,129.32,20.69,0.0,0.0,150.01,150.01
1000,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1001,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1002,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1003,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,1.0,6800.0,1088.0,0.0,0.0,7888.0,7888.0
1005,1.0,0.0,0.0,0.0,0.0,0.0,898.8
1006,1.0,3920.4,627.26,0.0,0.0,4547.66,4547.66
1007,1.0,330.8,52.93,0.0,0.0,383.73,383.73
1008,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009,1.0,1307.0,0.0,0.0,0.0,1307.0,1307.0
1010,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,1.0,4000.0,640.0,0.0,0.0,4640.0,4640.0
1012,1.0,10000.0,1600.0,0.0,0.0,11600.0,11600.0
1013,1.0,45.0,7.2,0.0,0.0,52.2,52.2
1014,1.0,16978.5,2716.56,0.0,0.0,19695.06,19695.06
1015,1.0,548.47,87.75,0.0,0.0,636.22,636.22
1016,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1017,1.0,51877.55,8300.41,0.0,0.0,60177.96000000001,60177.96
1018,1.0,1040.8,166.53,0.0,0.0,1207.33,1207.33
1019,1.0,5731.44,917.03,0.0,0.0,6648.469999999999,6648.47
1020,1.0,16438.84,2630.21,0.0,0.0,19069.05,19069.05
1021,1.0,258.62,41.38,0.0,0.0,300.0,300.0
1022,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1023,1.0,1350.0,216.0,0.0,0.0,1566.0,1566.0
1024,1.0,69.37,11.1,0.0,0.0,80.47,80.47
1025,1.0,1800.0,288.0,0.0,0.0,2088.0,2088.0
1026,1.0,5418.65,866.98,0.0,0.0,6285.629999999999,6285.63
1027,1.0,7693.01,1230.88,0.0,0.0,8923.89,8923.89
1028,1.0,4384.0,701.44,0.0,0.0,5085.4400000000005,5085.44
1029,1.0,186.0,29.76,0.0,0.0,215.76,215.76
1030,1.0,1929.7,308.75,0.0,0.0,2238.45,2238.45
1031,1.0,1500.0,240.0,0.0,60.0,1680.0,1680.0
1032,1.0,2059.0,329.44,0.0,0.0,2388.44,2388.44
1033,1.0,2859.6,457.54,0.0,0.0,3317.14,3317.14
1034,1.0,185.0,0.0,0.0,0.0,185.0,185.0
1035,1.0,5533.0,885.28,0.0,0.0,6418.28,6418.28
1036,1.0,1840.0,294.4,0.0,0.0,2134.4,2134.4
1037,1.0,8476.65,1356.26,0.0,0.0,9832.91,9832.91
1038,1.0,0.0,0.0,0.0,0.0,0.0,136.8
1039,1.0,403.5,64.56,0.0,0.0,468.06,468.06
1040,1.0,75.61,12.1,0.0,0.0,87.71,87.71
1041,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1042,1.0,1998.3600000000001,319.74,0.0,0.0,2318.1000000000004,2318.1
1043,1.0,180.0,0.0,0.0,0.0,180.0,180.0
1044,1.0,2200.0,352.0,0.0,0.0,2552.0,2552.0
1045,1.0,2657.6,425.22,0.0,0.0,3082.8199999999997,3082.82
1046,1.0,822.0,131.52,0.0,0.0,953.52,953.52
1047,1.0,912.0,145.92,0.0,0.0,1057.92,1057.92
1048,1.0,22921.09,3667.37,0.0,1375.27,25213.19,25213.19
1049,1.0,6916.56,1106.65,0.0,414.99,7608.220000000001,7608.22
1050,1.0,214.0,34.24,0.0,0.0,248.24,248.24
1051,1.0,1920.0,307.2,0.0,0.0,2227.2,2227.2
1052,1.0,3867.58,618.81,0.0,32.15,4454.24,4454.24
1053,1.0,234.13,37.47,0.0,0.0,271.6,271.6
1054,1.0,60.0,9.6,0.0,0.0,69.6,69.6
1055,1.0,24532.77,3925.24,0.0,1471.97,26986.04,26986.04
1056,1.0,897.5,143.61,0.0,0.0,1041.1100000000001,1041.11
1057,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1058,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1059,1.0,6660.0,1065.6,666.0,710.4,6349.200000000001,6349.2
1060,1.0,212.79,34.05,0.0,0.0,246.83999999999997,246.84
1061,1.0,8727.19,1396.35,0.0,0.0,10123.54,10123.54
1062,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1063,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1064,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1066,1.0,1833.2,293.3,0.0,0.0,2126.5,2126.5
1067,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1068,1.0,1955.0,312.8,0.0,0.0,2267.8,2267.8
1069,1.0,292.93,46.87,0.0,0.0,339.8,339.8
1070,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1071,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1072,1.0,317.01,50.72,0.0,0.0,367.73,367.73
1073,1.0,5938.0,950.08,0.0,0.0,6888.08,6888.08
1074,1.0,5211.36,833.81,0.0,0.0,6045.17,6045.17
1075,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1076,1.0,2105.91,0.0,0.0,0.0,2105.91,2105.91
1077,1.0,0.0,0.0,0.0,0.0,0.0,3867.9
1078,1.0,3966.0,634.56,0.0,0.0,4600.5599999999995,4600.56
1079,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1080,1.0,432.61,67.39,0.0,0.0,500.0,500.0
1081,1.0,196.62,31.46,0.0,0.0,228.08,228.08
1082,1.0,4080.48,22.07,0.0,0.0,4102.55,4102.55
1083,1.0,4365.0,698.4,0.0,0.0,5063.4,5063.4
1084,1.0,923.92,147.83,0.0,0.0,1071.75,1071.75
1085,1.0,206.9,33.1,0.0,0.0,240.0,240.0
1086,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1087,1.0,120.0,19.2,0.0,0.0,139.2,139.2
1088,1.0,969.28,155.08,0.0,0.0,1124.36,1124.36
1089,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1090,1.0,15991.53,2558.64,0.0,0.0,18550.170000000002,18550.17
1091,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1092,1.0,2300.0,368.0,0.0,0.0,2668.0,2668.0
1093,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1094,1.0,880.0,140.8,0.0,0.0,1020.8,1020.8
1095,1.0,148.0,0.0,0.0,0.0,148.0,148.0
1096,1.0,7000.0,1120.0,0.0,0.0,8120.0,8120.0
1097,1.0,890.0,142.4,0.0,0.0,1032.4,1032.4
1098,1.0,850.0,136.0,0.0,0.0,986.0,986.0
1099,1.0,1100.0,176.0,0.0,0.0,1276.0,1276.0
1100,1.0,81.65,13.06,0.0,0.0,94.71000000000001,94.71
1101,1.0,2901.72,464.28,0.0,0.0,3366.0,3366.0
1102,1.0,434.25,69.47,0.0,0.0,503.72,503.72
1103,1.0,0.0,0.0,0.0,0.0,0.0,525.0
1104,1.0,21167.02,3386.72,0.0,1270.02,23283.72,23283.72
1105,1.0,164.66,26.34,0.0,0.0,191.0,191.0
1106,1.0,0.0,0.0,0.0,0.0,0.0,1366.75
1107,1.0,6391.32,1022.61,0.0,383.48,7030.449999999999,7030.45
1108,1.0,232.76,37.24,0.0,0.0,270.0,270.0
1109,1.0,3448.28,551.72,0.0,0.0,4000.0,4000.0
1110,1.0,8816.42,0.0,0.0,0.0,8816.42,8816.42
1111,1.0,2792.14,446.76,0.0,0.0,3238.8999999999996,3238.9
1112,1.0,30000.0,4800.0,3000.0,3200.0,28600.0,28600.0
1113,1.0,165.81,26.53,0.0,0.0,192.34,192.34
1114,1.0,7866.3,1258.61,0.0,0.0,9124.91,9124.91
1115,1.0,15.52,2.48,0.0,0.0,18.0,18.0
1116,1.0,22138.31,3542.13,0.0,1328.3,24352.140000000003,24352.14
1117,1.0,1825.0,292.0,0.0,0.0,2117.0,2117.0
1118,1.0,3451.0,552.16,0.0,0.0,4003.16,4003.16
1119,1.0,52.42,8.39,0.0,0.0,60.81,60.81
1120,1.0,4069.84,651.17,0.0,0.0,4721.01,4721.01
1121,1.0,442.0,70.72,0.0,0.0,512.72,512.72
1122,1.0,1522.75,243.63,0.0,0.0,1766.38,1766.38
1123,1.0,108.5,17.36,0.0,0.0,125.86,125.86
1124,1.0,220.0,35.2,0.0,0.0,255.2,255.2
1125,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1126,1.0,22015.75,0.0,0.0,0.0,22015.75,22015.75
1127,1.0,17321.04,0.0,0.0,0.0,17321.04,17321.04
1128,1.0,346.07,53.93,0.0,0.0,400.0,400.0
1129,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1130,1.0,5551.38,888.22,0.0,0.0,6439.6,6439.6
1131,1.0,5551.98,888.32,0.0,0.0,6440.299999999999,6440.3
1132,1.0,490.0,78.4,0.0,0.0,568.4,568.4
1133,1.0,270.0,43.2,0.0,0.0,313.2,313.2
1134,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1135,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1136,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1137,1.0,16356.0,2616.96,0.0,0.0,18972.96,18972.96
1138,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1139,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1140,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1141,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1142,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1143,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1144,1.0,1500.0,240.0,0.0,60.0,1680.0,1680.0
1145,1.0,3812.52,610.01,0.0,0.0,4422.53,4422.53
1146,1.0,222.42,35.58,0.0,0.0,258.0,258.0
1147,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1148,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1149,1.0,86.52,13.48,0.0,0.0,100.0,100.0
1150,1.0,4999.99,800.0,500.0,533.33,4766.66,4766.66
1151,1.0,360.74,57.72,0.0,0.0,418.46000000000004,418.46
1152,1.0,765.58,122.49,0.0,0.0,888.07,888.07
1153,1.0,125.22,20.03,0.0,0.0,145.25,145.25
1154,1.0,2347.9,375.66,0.0,0.0,2723.56,2723.56
1155,1.0,473.28000000000003,75.73,0.0,0.0,549.01,549.01
1156,1.0,1422.41,227.59,0.0,0.0,1650.0,1650.0
1157,1.0,2255.0,360.8,0.0,0.0,2615.8,2615.8
1158,1.0,2181.04,348.97,0.0,0.0,2530.01,2530.01
1159,1.0,360.0,57.6,0.0,0.0,417.6,417.6
1160,1.0,0.0,0.0,0.0,0.0,0.0,299.42
1161,1.0,0.0,0.0,0.0,0.0,0.0,99.0
1162,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1163,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1164,1.0,-23737.9,-3798.06,0.0,-1424.27,-26111.690000000002,-26111.69
1165,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1166,20.1822,0.0,0.0,0.0,0.0,0.0,0.0
1167,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1168,1.0,2500.0,400.0,0.0,0.0,2900.0,2900.0
1169,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1170,1.0,2000.0,320.0,0.0,0.0,2320.0,2320.0
1171,1.0,61.26,9.8,0.0,0.0,71.06,71.06
1172,1.0,425.52,68.09,0.0,0.0,493.61,493.61
1173,1.0,1235.85,197.74,0.0,0.0,1433.59,1433.59
1174,1.0,-263.22,-42.12,0.0,0.0,-305.34000000000003,-305.34
1175,1.0,413.8,66.21,0.0,0.0,480.01,480.01
1176,1.0,4770.69,763.31,0.0,0.0,5534.0,5534.0
1177,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1178,1.0,152.0,0.0,0.0,0.0,152.0,152.0
1179,1.0,7000.0,1120.0,0.0,0.0,8120.0,8120.0
1180,1.0,2350.0,376.0,0.0,0.0,2726.0,2726.0
1181,1.0,708.48,113.36,0.0,0.0,821.84,821.84
1182,1.0,73.15,11.7,0.0,0.0,84.85000000000001,84.85
1183,1.0,2367.9,378.88,0.0,0.0,2746.78,2746.78
1184,1.0,114.49,18.32,0.0,3.14,129.67000000000002,129.67
1185,1.0,270.0,43.2,0.0,0.0,313.2,313.2
1186,1.0,2364.0,378.24,0.0,0.0,2742.24,2742.24
1187,1.0,1207.46,193.19,0.0,0.0,1400.65,1400.65
1188,1.0,884.5,141.52,0.0,0.0,1026.02,1026.02
1189,1.0,23447.22,3751.56,0.0,1406.83,25791.950000000004,25791.95
1190,1.0,100.0,16.0,0.0,0.0,116.0,116.0
1191,1.0,6916.56,1106.65,0.0,414.99,7608.220000000001,7608.22
1192,1.0,1497.89,239.67,0.0,0.0,1737.5600000000002,1737.56
1193,1.0,24007.95,3841.27,0.0,1440.48,26408.74,26408.74
1194,1.0,10000.0,1600.0,0.0,0.0,11600.0,11600.0
1195,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1196,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1197,1.0,224.48,35.92,0.0,0.0,260.4,260.4
1198,1.0,129.53,20.72,0.0,0.0,150.25,150.25
1199,1.0,86.55,13.45,0.0,0.0,100.0,100.0
1200,1.0,2450.0,392.0,0.0,0.0,2842.0,2842.0
1201,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1202,1.0,1750.0,280.0,0.0,0.0,2030.0,2030.0
1203,1.0,5100.0,816.0,0.0,0.0,5916.0,5916.0
1204,1.0,802.35,124.66,0.0,0.0,927.01,927.01
1205,1.0,3000.0,480.0,0.0,0.0,3480.0,3480.0
1206,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1207,1.0,0.0,0.0,0.0,0.0,0.0,1480.7
1208,1.0,0.0,0.0,0.0,0.0,0.0,1973.0
1209,1.0,0.0,0.0,0.0,0.0,0.0,1952.2
1210,1.0,152.0,0.0,0.0,0.0,152.0,152.0
1211,1.0,0.0,0.0,0.0,0.0,0.0,138.01
1212,1.0,812.51,126.22,0.0,0.0,938.73,938.73
1213,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1214,1.0,1500.0,240.0,0.0,60.0,1680.0,1680.0
1215,1.0,488.28,78.12,0.0,0.0,566.4,566.4
1216,1.0,6660.0,1065.6,666.0,710.4,6349.200000000001,6349.2
1217,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1218,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1219,1.0,2012.4,321.98,0.0,0.0,2334.38,2334.38
1220,1.0,317.0,50.72,0.0,0.0,367.72,367.72
1221,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1222,1.0,15426.0,68.16,0.0,0.0,15494.16,15494.16
1223,1.0,1637.93,262.07,0.0,0.0,1900.0,1900.0
1224,1.0,223.28,35.72,0.0,0.0,259.0,259.0
1225,1.0,45.0,0.0,0.0,0.0,45.0,45.0
1226,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1227,1.0,24133.36,3861.34,0.0,0.0,27994.7,27994.7
1228,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1229,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1230,1.0,15692.62,2510.82,0.0,0.0,18203.440000000002,18203.44
1231,1.0,3977.66,636.43,0.0,0.0,4614.09,4614.09
1232,1.0,50562.72,8090.04,0.0,0.0,58652.76,58652.76
1233,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1235,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1236,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1237,1.0,822.84,131.65,0.0,0.0,954.49,954.49
1238,1.0,240.53,38.48,0.0,0.0,279.01,279.01
1239,1.0,9159.0,1465.44,0.0,0.0,10624.44,10624.44
1240,1.0,1860.0,297.6,0.0,0.0,2157.6,2157.6
1241,1.0,1092.0,174.72,0.0,0.0,1266.72,1266.72
1242,1.0,114.49,18.32,0.0,3.14,129.67000000000002,129.67
1243,1.0,23360.23,3737.64,0.0,1401.61,25696.26,25696.26
1244,1.0,5197.15,769.94,0.0,0.0,5967.09,5967.09
1245,1.0,231.9,37.1,0.0,0.0,269.0,269.0
1246,1.0,1116.0,178.56,0.0,0.0,1294.56,1294.56
1247,1.0,6916.56,1106.65,0.0,414.99,7608.220000000001,7608.22
1248,1.0,2500.0,400.0,0.0,0.0,2900.0,2900.0
1249,1.0,2600.0,416.0,0.0,0.0,3016.0,3016.0
1250,1.0,930.0,148.8,0.0,0.0,1078.8,1078.8
1251,1.0,635.15,101.63,0.0,0.0,736.78,736.78
1252,1.0,650.0,104.0,0.0,0.0,754.0,754.0
1253,1.0,23872.71,3819.63,0.0,1432.36,26259.98,26259.98
1254,1.0,16655.4,2664.87,0.0,0.0,19320.27,19320.27
1255,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1256,1.0,904.0,144.64,0.0,0.0,1048.6399999999999,1048.64
1257,1.0,11770.0,1883.2,0.0,706.2,12947.0,12947.0
1258,1.0,3042.9,486.86,0.0,0.0,3529.76,3529.76
1259,1.0,30000.0,4800.0,3000.0,3200.0,28600.0,28600.0
1260,1.0,3515.4,562.46,0.0,0.0,4077.86,4077.86
1261,1.0,461.38,73.82,0.0,0.0,535.2,535.2
1262,1.0,152.0,0.0,0.0,0.0,152.0,152.0
1263,1.0,4327.0,692.32,0.0,0.0,5019.32,5019.32
1264,1.0,149.83,23.97,0.0,0.0,173.8,173.8
1265,1.0,343.97,55.03,0.0,0.0,399.0,399.0
1266,1.0,994.0,0.0,0.0,0.0,994.0,994.0
1267,1.0,10652.8,1704.45,0.0,0.0,12357.25,12357.25
1268,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1269,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1270,1.0,3081.6,493.06,0.0,0.0,3574.66,3574.66
1271,1.0,2000.0,320.0,0.0,0.0,2320.0,2320.0
1272,1.0,43786.41,7005.83,0.0,0.0,50792.240000000005,50792.24
1273,1.0,9399.5,1503.92,0.0,0.0,10903.42,10903.42
1274,1.0,200.0,32.0,0.0,0.0,232.0,232.0
1275,1.0,15000.0,2400.0,0.0,0.0,17400.0,17400.0
1276,1.0,2010.0,321.6,0.0,0.0,2331.6,2331.6
1277,1.0,3500.76,560.13,0.0,0.0,4060.8900000000003,4060.89
1278,1.0,327.6,52.42,0.0,0.0,380.02000000000004,380.02
1279,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1280,1.0,870.0,139.2,0.0,0.0,1009.2,1009.2
1281,1.0,50.4,8.06,0.0,0.0,58.46,58.46
1282,1.0,3000.0,480.0,0.0,0.0,3480.0,3480.0
1283,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,1.0,23292.87,3726.86,0.0,1397.57,25622.16,25622.16
1285,1.0,4527.42,724.39,0.0,0.0,5251.81,5251.81
1286,1.0,8156.86,1305.1,0.0,489.41,8972.55,8972.55
1287,1.0,15350.0,2456.0,0.0,0.0,17806.0,17806.0
1288,1.0,1950.0,312.0,0.0,0.0,2262.0,2262.0
1289,1.0,1700.0,272.0,0.0,0.0,1972.0,1972.0
