,TC,Importe,IVA,RET ISR,RET IVA,TOTAL MX,TOTAL SAT,Tipo
831,1.0,306.0,48.96,0.0,0.0,354.96,354.96,
832,1.0,594.88,95.18,0.0,0.0,690.06,690.06,
833,1.0,7507.46,1201.19,0.0,0.0,8708.65,8708.65,
834,1.0,120.0,0.0,0.0,0.0,120.0,120.0,
835,1.0,1222.39,190.34,0.0,0.0,1412.73,1412.73,
836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
837,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
838,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
839,1.0,0.0,0.0,0.0,0.0,0.0,749.0,
840,1.0,0.0,0.0,0.0,0.0,0.0,3454.65,
841,1.0,0.0,0.0,0.0,0.0,0.0,-539.0,
842,1.0,5405.59,864.89,0.0,0.0,6270.4800000000005,6270.48,
843,1.0,2029.05,324.65,0.0,0.0,2353.7,2353.7,
844,1.0,39.72,6.28,0.0,0.0,46.0,46.0,
845,1.0,18.1,2.9,0.0,0.0,21.0,21.0,
846,1.0,2840.0,454.4,0.0,0.0,3294.4,3294.4,
847,1.0,13201.1,2112.18,0.0,0.0,15313.28,15313.28,
848,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
850,1.0,354.31,56.69,0.0,0.0,411.0,411.0,
851,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
852,1.0,517.24,82.76,0.0,0.0,600.0,600.0,
853,1.0,5865.0,938.4,0.0,0.0,6803.4,6803.4,
854,1.0,2662.24,425.96,0.0,0.0,3088.2,3088.2,
855,1.0,2552.41,408.39,0.0,0.0,2960.7999999999997,2960.8,
856,1.0,2663.0,426.08,0.0,0.0,3089.08,3089.08,
857,1.0,25524.14,0.0,0.0,0.0,25524.14,25524.14,
858,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
859,1.0,8426.0,1348.16,0.0,0.0,9774.16,9774.16,
860,1.0,431.03,68.97,0.0,0.0,500.0,500.0,
861,1.0,920.0,147.2,0.0,0.0,1067.2,1067.2,
862,1.0,4000.0,640.0,0.0,0.0,4640.0,4640.0,
863,1.0,517.24,82.76,0.0,0.0,600.0,600.0,
864,1.0,440.0,70.4,0.0,0.0,510.4,510.4,
865,1.0,1080.0,172.8,0.0,0.0,1252.8,1252.8,
866,1.0,1379.24,220.68,0.0,0.0,1599.92,1599.92,
867,1.0,2898.75,463.8,0.0,0.0,3362.55,3362.55,
868,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
869,1.0,2605.1900000000005,416.96,0.0,0.0,3022.1500000000005,3022.15,
870,1.0,30000.0,4800.0,3000.0,3200.01,28599.989999999998,28599.99,
871,1.0,300.0,48.0,0.0,0.0,348.0,348.0,
872,1.0,60.0,9.6,0.0,0.0,69.6,69.6,
873,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
874,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
875,1.0,2050.0,328.0,0.0,0.0,2378.0,2378.0,
876,1.0,60.95,9.75,0.0,0.0,70.7,70.7,
877,1.0,709.94,113.59,0.0,0.0,823.5300000000001,823.53,
878,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
879,1.0,3000.0,480.0,0.0,0.0,3480.0,3480.0,
880,1.0,120.0,0.0,0.0,0.0,120.0,120.0,
881,1.0,54216.28,8674.62,0.0,0.0,62890.9,62890.9,
882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
883,1.0,23689.36,0.0,0.0,0.0,23689.36,23689.36,
884,1.0,8274.7,1323.95,0.0,0.0,9598.650000000001,9598.65,
885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
886,1.0,12293.35,0.0,0.0,0.0,12293.35,12293.35,
887,1.0,21469.41,629.0,0.0,0.0,22098.41,22098.41,
888,1.0,475.71,76.11,0.0,0.0,551.8199999999999,551.82,
889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
890,1.0,5551.38,888.22,0.0,0.0,6439.6,6439.6,
891,1.0,5551.98,888.32,0.0,0.0,6440.299999999999,6440.3,
892,1.0,490.0,78.4,0.0,0.0,568.4,568.4,
893,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
894,1.0,211.89,33.88,0.0,0.0,245.76999999999998,245.77,
895,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
897,1.0,-2.65,-0.42,0.0,0.0,-3.07,-3.07,
898,1.0,-469.01,-75.04,0.0,0.0,-544.05,-544.05,
899,1.0,-4.05,-0.65,0.0,0.0,-4.7,-4.7,
900,1.0,3200.0,512.0,0.0,0.0,3712.0,3712.0,
901,1.0,1999.2,319.87,0.0,0.0,2319.07,2319.07,
902,1.0,4208.1,673.3,49.48,0.0,4831.920000000001,4831.92,
903,1.0,1717.25,0.0,0.0,0.0,1717.25,1717.25,
904,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
905,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
906,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
907,1.0,26000.0,4160.0,2600.0,2773.34,24786.66,24786.66,
908,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
910,20.3453,0.0,0.0,0.0,0.0,0.0,0.0,
911,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
912,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
913,1.0,500.0,80.0,0.0,6.25,573.75,573.75,
914,1.0,4543.1,726.9,0.0,0.0,5270.0,5270.0,
915,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
916,1.0,7567.56,1210.81,0.0,0.0,8778.37,8778.37,
917,1.0,1326.98,212.32,0.0,0.0,1539.3,1539.3,
918,1.0,1481.75,237.08,0.0,0.0,1718.83,1718.83,
919,1.0,159.48,25.52,0.0,0.0,185.0,185.0,
920,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
921,1.0,296.56,47.44,0.0,0.0,344.0,344.0,
922,1.0,1470.0,235.2,0.0,0.0,1705.2,1705.2,
923,1.0,650.0,104.0,0.0,0.0,754.0,754.0,
924,1.0,534.48,85.52,0.0,0.0,620.0,620.0,
925,1.0,287.94,46.06,0.0,0.0,334.0,334.0,
926,1.0,2288.05,366.08,0.0,0.0,2654.13,2654.13,
927,1.0,300.0,48.0,0.0,0.0,348.0,348.0,
928,1.0,900.0,144.0,0.0,0.0,1044.0,1044.0,
929,1.0,2478.52,396.57,0.0,0.0,2875.09,2875.09,
930,1.0,378.0,60.48,0.0,0.0,438.48,438.48,
931,1.0,24785.23,0.0,0.0,0.0,24785.23,24785.23,
932,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
933,1.0,20150.0,3224.0,0.0,0.0,23374.0,23374.0,
934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
935,1.0,2500.0,400.0,0.0,0.0,2900.0,2900.0,
936,1.0,5349.66,855.95,534.97,570.63,5100.009999999999,5100.01,
937,1.0,1321.52,211.44,0.0,11.67,1521.29,1521.29,
938,1.0,93.5,14.96,0.0,0.0,108.46000000000001,108.46,
939,1.0,76.56,12.25,0.0,0.0,88.81,88.81,
940,1.0,284.0,45.44,0.0,0.0,329.44,329.44,
941,1.0,120.0,0.0,0.0,0.0,120.0,120.0,
942,1.0,18684.9,2989.59,0.0,0.0,21674.49,21674.49,
943,1.0,343.97,55.03,0.0,0.0,399.0,399.0,
944,1.0,6200.0,992.0,0.0,0.0,7192.0,7192.0,
945,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
946,1.0,126.54,20.25,0.0,0.0,146.79000000000002,146.79,
947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
948,1.0,910.0,145.6,0.0,0.0,1055.6,1055.6,
949,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
950,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
951,1.0,30.04,4.81,0.0,0.0,34.85,34.85,
952,1.0,0.0,0.0,0.0,0.0,0.0,328.0,
953,1.0,0.0,0.0,0.0,0.0,0.0,2053.6,
954,1.0,37491.98,5998.72,0.0,0.0,43490.700000000004,43490.7,
955,1.0,10300.0,48.0,0.0,0.0,10348.0,10348.0,
956,1.0,121.05,19.37,0.0,0.0,140.42,140.42,
957,1.0,1573.43,251.75,157.34,167.83,1500.0100000000002,1500.01,
958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
959,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
960,1.0,405.0,64.8,0.0,0.0,469.8,469.8,
961,1.0,517.24,82.76,0.0,0.0,600.0,600.0,
962,1.0,158.19,25.31,0.0,0.0,183.5,183.5,
963,1.0,2437.36,389.98,0.0,0.0,2827.34,2827.34,
964,1.0,333.0,53.28,0.0,0.0,386.28,386.28,
965,1.0,24373.61,0.0,0.0,0.0,24373.61,24373.61,
966,1.0,15698.05,2511.69,0.0,0.0,18209.739999999998,18209.74,
967,1.0,73.2,11.71,0.0,0.0,84.91,84.91,
968,1.0,345.0,55.2,0.0,0.0,400.2,400.2,
969,1.0,7560.999999999999,0.0,0.0,0.0,7560.999999999999,7561.0,
970,1.0,1756.1,280.98,0.0,23.35,2013.73,2013.73,
971,1.0,848.88,135.82,0.0,0.0,984.7,984.7,
972,1.0,5400.0,864.0,0.0,0.0,6264.0,6264.0,
973,1.0,4200.0,672.0,0.0,0.0,4872.0,4872.0,
974,1.0,160.0,0.0,0.0,0.0,160.0,160.0,
975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
976,1.0,2000.0,320.0,0.0,0.0,2320.0,2320.0,
977,1.0,1681.04,268.97,0.0,0.0,1950.01,1950.01,
978,1.0,30000.0,4800.0,3000.0,3200.0,28600.0,28600.0,
979,1.0,1490.24,238.44,0.0,0.0,1728.68,1728.68,
980,1.0,312.67,50.03,0.0,0.0,362.70000000000005,362.7,
981,1.0,0.0,0.0,0.0,0.0,0.0,1112.9,
982,1.0,2915.0,466.4,0.0,0.0,3381.4,3381.4,
983,1.0,2650.0,424.0,0.0,0.0,3074.0,3074.0,
984,1.0,1800.0,288.0,0.0,0.0,2088.0,2088.0,
985,1.0,4290.0,686.4,0.0,0.0,4976.4,4976.4,
986,1.0,436.8,69.89,0.0,0.0,506.69,506.69,
987,1.0,0.0,0.0,0.0,0.0,0.0,970.1,
988,1.0,2594.0,0.0,0.0,0.0,2594.0,2594.0,
989,1.0,1992.0,318.72,0.0,0.0,2310.7200000000003,2310.72,
990,1.0,-1992.0,-318.72,0.0,0.0,-2310.7200000000003,-2310.72,
991,1.0,6324.0,1011.84,0.0,0.0,7335.84,7335.84,
992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
993,1.0,4899.88,725.9,0.0,0.0,5625.78,5625.78,
994,1.0,4000.0,640.0,0.0,0.0,4640.0,4640.0,
995,1.0,4769.1,763.06,0.0,0.0,5532.16,5532.16,
996,1.0,2378.79,380.61,0.0,0.0,2759.4,2759.4,
997,1.0,23787.89,0.0,0.0,0.0,23787.89,23787.89,
998,1.0,3634.0,581.44,0.0,0.0,4215.4400000000005,4215.44,
999,1.0,2045.57,327.29,0.0,0.0,2372.86,2372.86,
1000,1.0,5100.0,816.0,0.0,0.0,5916.0,5916.0,
1001,1.0,2650.0,424.0,0.0,0.0,3074.0,3074.0,
1002,1.0,6202.76,992.44,0.0,0.0,7195.200000000001,7195.2,
1003,1.0,36.21,5.79,0.0,0.0,42.0,42.0,
1004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1005,1.0,12264.34,1962.29,0.0,0.0,14226.630000000001,14226.63,
1006,1.0,2174.52,347.92,0.0,0.0,2522.44,2522.44,
1007,1.0,5800.0,928.0,0.0,0.0,6728.0,6728.0,
1008,1.0,240.0,0.0,0.0,0.0,240.0,240.0,
1009,1.0,14145.0,2263.2,0.0,0.0,16408.2,16408.2,
1010,1.0,1253.18,200.51,0.0,0.0,1453.69,1453.69,
1011,1.0,339.0,54.24,0.0,0.0,393.24,393.24,
1012,1.0,517.24,82.76,0.0,0.0,600.0,600.0,
1013,1.0,11112.88,1778.06,0.0,0.0,12890.939999999999,12890.94,
1014,1.0,2920.56,467.29,0.0,0.0,3387.85,3387.85,
1015,1.0,15319.01,2451.04,0.0,0.0,17770.05,17770.05,
1016,1.0,3995.86,639.34,0.0,0.0,4635.2,4635.2,
1017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1019,1.0,7939.139999999999,1270.26,0.0,0.0,9209.4,9209.4,
1020,1.0,581.0,92.96,0.0,0.0,673.96,673.96,
1021,1.0,661.5,105.84,0.0,0.0,767.34,767.34,
1022,1.0,3930.98,628.95,0.0,0.0,4559.93,4559.93,
1023,1.0,1655.03,264.81,0.0,0.0,1919.84,1919.84,
1024,1.0,990.0,158.4,0.0,0.0,1148.4,1148.4,
1025,1.0,1896.55,303.45,0.0,0.0,2200.0,2200.0,
1026,1.0,387.93,62.07,0.0,0.0,450.0,450.0,
1027,19.83,925.6643999999999,148.13009999999997,0.0,0.0,1073.7945,54.15,
1028,1.0,1190.0,190.4,0.0,0.0,1380.4,1380.4,
1029,1.0,2552.0,408.32,0.0,0.0,2960.32,2960.32,
1030,1.0,4735.4,757.66,0.0,0.0,5493.0599999999995,5493.06,
1031,1.0,3953.0,632.48,0.0,0.0,4585.48,4585.48,
1032,1.0,2467.41,394.79,0.0,0.0,2862.2,2862.2,
1033,1.0,2663.0,426.08,0.0,0.0,3089.08,3089.08,
1034,1.0,24674.13,0.0,0.0,0.0,24674.13,24674.13,
1035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1036,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1037,1.0,6992.0,1118.72,0.0,0.0,8110.72,8110.72,
1038,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1039,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1040,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1041,1.0,1100.0,176.0,0.0,0.0,1276.0,1276.0,
1042,1.0,44240.24,0.0,0.0,0.0,44240.24,44240.24,
1043,1.0,3787.2,605.95,0.0,0.0,4393.15,4393.15,
1044,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1045,1.0,1500.0,240.0,0.0,0.0,1740.0,1740.0,
1046,1.0,2130.0,340.8,0.0,0.0,2470.8,2470.8,
1047,1.0,41215.8,6594.53,0.0,0.0,47810.33,47810.33,
1048,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1049,1.0,5215.24,834.44,0.0,0.0,6049.68,6049.68,
1050,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1051,1.0,560.35,89.66,0.0,0.0,650.01,650.01,
1052,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1053,1.0,3313.55,530.17,0.0,0.0,3843.7200000000003,3843.72,
1054,1.0,900.0,144.0,0.0,0.0,1044.0,1044.0,
1055,1.0,70.73,11.32,0.0,0.0,82.05000000000001,82.05,
1056,1.0,258.63,41.38,0.0,0.0,300.01,300.01,
1057,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1058,1.0,6873.72,1099.8,0.0,0.0,7973.52,7973.52,
1059,1.0,80.0,0.0,0.0,0.0,80.0,80.0,
1060,1.0,1006.88,161.1,0.0,0.0,1167.98,1167.98,
1061,1.0,1132.74,181.24,0.0,0.0,1313.98,1313.98,
1062,1.0,560.35,89.66,0.0,0.0,650.01,650.01,
1063,1.0,3196.0,511.36,0.0,0.0,3707.36,3707.36,
1064,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1065,1.0,0.0,0.0,0.0,0.0,0.0,396.0,
1066,1.0,13134.88,2101.58,0.0,0.0,15236.46,15236.46,
1067,1.0,779.63,121.41,0.0,0.0,901.04,901.04,
1068,1.0,2577.46,412.46,0.0,0.0,2989.92,2989.92,
1069,1.0,900.0,144.0,0.0,0.0,1044.0,1044.0,
1070,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1071,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1072,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1073,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1074,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1076,1.0,30000.0,4800.0,3000.0,3200.0,28600.0,28600.0,
1077,1.0,4677.93,748.47,0.0,0.0,5426.400000000001,5426.4,
1078,1.0,500.0,80.0,0.0,0.0,580.0,580.0,
1079,1.0,2273.79,363.8,0.0,0.0,2637.59,2637.59,
1080,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1081,1.0,1212.2,188.78,0.0,0.0,1400.98,1400.98,
1082,1.0,3880.0,620.8,0.0,0.0,4500.8,4500.8,
1083,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1084,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1085,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1086,1.0,865.24,134.76,0.0,0.0,1000.0,1000.0,
1087,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1088,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1089,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1090,1.0,9754.47,0.0,0.0,0.0,9754.47,9754.47,
1091,1.0,21165.69,728.7,0.0,0.0,21894.39,21894.39,
1092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1093,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1094,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1095,1.0,5551.38,888.22,0.0,0.0,6439.6,6439.6,
1096,1.0,5551.98,888.32,0.0,0.0,6440.299999999999,6440.3,
1097,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1098,1.0,-405.0,-64.8,0.0,0.0,-469.8,-469.8,
1099,1.0,522.47,83.6,0.0,0.0,606.07,606.07,
1100,1.0,15143.75,2423.0,0.0,0.0,17566.75,17566.75,
1101,1.0,4543.1,726.9,0.0,0.0,5270.0,5270.0,
1102,1.0,61.6,9.86,0.0,0.0,71.46000000000001,71.46,
1103,1.0,96.85,15.5,0.0,0.0,112.35,112.35,
1104,1.0,2333.26,373.33,0.0,0.0,2706.59,2706.59,
1105,1.0,23332.64,0.0,0.0,0.0,23332.64,23332.64,
1106,1.0,4618.0,738.88,0.0,0.0,5356.88,5356.88,
1107,1.0,490.0,78.4,0.0,0.0,568.4,568.4,
1108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1109,1.0,12821.4,2051.42,0.0,0.0,14872.82,14872.82,
1110,1.0,0.0,0.0,0.0,0.0,0.0,6142.75,
1111,1.0,0.0,0.0,0.0,0.0,0.0,3499.0,
1112,1.0,0.0,0.0,0.0,0.0,0.0,3499.0,
1113,1.0,0.0,0.0,0.0,0.0,0.0,3499.0,
1114,1.0,1256.14,200.98,0.0,0.0,1457.1200000000001,1457.12,
1115,1.0,2662.4,425.98,0.0,0.0,3088.38,3088.38,
1116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1117,1.0,1717.25,0.0,0.0,0.0,1717.25,1717.25,
1118,1.0,38.28,6.12,0.0,0.0,44.4,44.4,
1119,1.0,1326.98,212.32,0.0,0.0,1539.3,1539.3,
1120,1.0,2101.7,336.27,0.0,0.0,2437.97,2437.97,
1121,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1123,1.0,120.0,0.0,0.0,0.0,120.0,120.0,
1124,1.0,343.97,55.03,0.0,0.0,399.0,399.0,
1125,1.0,-2.6,-0.42,0.0,0.0,-3.02,-3.02,
1126,1.0,-3.61,-0.58,0.0,0.0,-4.1899999999999995,-4.19,
1127,1.0,-1252.53,-200.4,0.0,0.0,-1452.93,-1452.93,
1128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1129,19.6855,0.0,0.0,0.0,0.0,0.0,0.0,
1130,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1131,1.0,125.0,20.0,0.0,0.0,145.0,145.0,
1132,1.0,1545.0,247.2,0.0,0.0,1792.2,1792.2,
1133,1.0,996.0,159.36,0.0,0.0,1155.3600000000001,1155.36,
1134,1.0,3750.0,600.0,0.0,0.0,4350.0,4350.0,
1135,1.0,2302.6099999999997,368.42,0.0,0.0,2671.0299999999997,2671.03,
1136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1138,1.0,744.63,119.14,0.0,0.0,863.77,863.77,
1139,1.0,323.22,51.71,0.0,0.0,374.93,374.93,
1140,1.0,474.14,75.86,0.0,0.0,550.0,550.0,
1141,1.0,5349.66,855.95,534.97,570.63,5100.009999999999,5100.01,
1142,1.0,3517.2,562.75,0.0,0.0,4079.95,4079.95,
1143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1146,1.0,11880.0,1900.8,0.0,0.0,13780.8,13780.8,
1147,1.0,212.96,34.08,0.0,0.0,247.04000000000002,247.04,
1148,1.0,2240.42,358.47,0.0,0.0,2598.8900000000003,2598.89,
1149,1.0,378.0,60.48,0.0,0.0,438.48,438.48,
1150,1.0,284.0,45.44,0.0,0.0,329.44,329.44,
1151,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1152,1.0,0.0,0.0,0.0,0.0,0.0,874.25,
1153,1.0,0.0,0.0,0.0,0.0,0.0,434.75,
1154,1.0,0.0,0.0,0.0,0.0,0.0,268.95,
1155,1.0,1700.0,272.0,0.0,0.0,1972.0,1972.0,
1156,1.0,560.35,89.66,0.0,0.0,650.01,650.01,
1157,1.0,3500.0,560.0,0.0,0.0,4060.0,4060.0,
1158,1.0,2100.0,336.0,0.0,0.0,2436.0,2436.0,
1159,1.0,241.0,38.56,0.0,0.0,279.56,279.56,
1160,1.0,1950.0,312.0,0.0,0.0,2262.0,2262.0,
1161,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1162,1.0,101.65,16.26,0.0,0.0,117.91000000000001,117.91,
1163,1.0,649.65,103.94,0.0,0.0,753.5899999999999,753.59,
1164,1.0,119.31,19.09,0.0,0.0,138.4,138.4,
1165,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1166,1.0,2354.5,376.72,0.0,0.0,2731.2200000000003,2731.22,
1167,1.0,9557.5,1529.2,0.0,0.0,11086.7,11086.7,
1168,1.0,20942.48,3350.8,0.0,0.0,24293.28,24293.28,
1169,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1170,1.0,10200.0,1632.0,0.0,0.0,11832.0,11832.0,
1171,1.0,1919.2,307.07,0.0,0.0,2226.27,2226.27,
1172,1.0,4318.54,690.96,0.0,0.0,5009.5,5009.5,
1173,1.0,4860.09,777.61,0.0,0.0,5637.7,5637.7,
1174,1.0,2363.81,378.21,0.0,0.0,2742.02,2742.02,
1175,1.0,23638.14,0.0,0.0,0.0,23638.14,23638.14,
1176,1.0,2627.4,420.38,0.0,0.0,3047.78,3047.78,
1177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1178,1.0,40986.36,6557.82,0.0,0.0,47544.18,47544.18,
1179,1.0,10300.0,48.0,0.0,0.0,10348.0,10348.0,
1180,1.0,-9297.0,-1487.52,0.0,0.0,-10784.52,-10784.52,
1181,1.0,5643.49,902.96,0.0,0.0,6546.45,6546.45,
1182,1.0,19258.6,3081.38,0.0,0.0,22339.98,22339.98,
1183,1.0,1433.0,229.28,0.0,0.0,1662.28,1662.28,
1184,1.0,1396.0,223.36,0.0,0.0,1619.3600000000001,1619.36,
1185,1.0,2000.0,320.0,0.0,0.0,2320.0,2320.0,
1186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1187,1.0,333.0,53.28,0.0,0.0,386.28,386.28,
1188,1.0,0.0,0.0,0.0,0.0,0.0,366.05,
1189,1.0,0.0,0.0,0.0,0.0,0.0,217.02,
1190,1.0,160.0,0.0,0.0,0.0,160.0,160.0,
1191,1.0,0.0,0.0,0.0,0.0,0.0,474.15,
1192,1.0,3600.0,576.0,0.0,0.0,4176.0,4176.0,
1193,1.0,560.35,89.66,0.0,0.0,650.01,650.01,
1194,1.0,76.72,12.28,0.0,0.0,89.0,89.0,
1195,1.0,690.48,110.48,0.0,0.0,800.96,800.96,
1196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1197,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1198,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1199,1.0,14244.91,2279.19,0.0,0.0,16524.1,16524.1,
1200,1.0,1648.83,263.81,0.0,0.0,1912.6399999999999,1912.64,
1201,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1203,1.0,0.0,0.0,0.0,0.0,0.0,1073.0,
1204,1.0,0.0,0.0,0.0,0.0,0.0,24786.66,
1205,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1206,1.0,0.0,0.0,0.0,0.0,0.0,592.9,
1207,1.0,7350.0,1176.0,0.0,0.0,8526.0,8526.0,
1208,1.0,76.0,12.16,0.95,0.0,87.21,87.21,
1209,1.0,6131.87,981.1,0.0,0.0,7112.97,7112.97,
1210,1.0,241.89,38.7,0.0,0.0,280.59,280.59,
1211,1.0,525.0,84.0,0.0,0.0,609.0,609.0,
1212,1.0,5000.0,800.0,62.5,533.34,5204.16,5204.16,
1213,1.0,86.9,13.9,0.0,0.0,100.80000000000001,100.8,
1214,1.0,2428.25,388.52,0.0,0.0,2816.77,2816.77,
1215,1.0,24282.46,0.0,0.0,0.0,24282.46,24282.46,
1216,1.0,1145.92,183.35,0.0,0.0,1329.27,1329.27,
1217,1.0,622.0,99.52,0.0,0.0,721.52,721.52,
1218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1219,1.0,1487.2,237.95,0.0,0.0,1725.15,1725.15,
1220,1.0,1350.0,216.0,0.0,0.0,1566.0,1566.0,
1221,1.0,9950.0,1592.0,0.0,0.0,11542.0,11542.0,
1222,1.0,1772.04,283.53,0.0,0.0,2055.5699999999997,2055.57,
1223,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1224,1.0,18172.5,2907.6,0.0,0.0,21080.1,21080.1,
1225,1.0,4846.0,775.36,0.0,0.0,5621.36,5621.36,
1226,1.0,30000.0,4800.0,3000.0,3200.0,28600.0,28600.0,
1227,1.0,1253.01,200.48,0.0,0.0,1453.49,1453.49,
1228,1.0,7149.7,1143.95,0.0,0.0,8293.65,8293.65,
1229,1.0,1508.7,241.39,0.0,0.0,1750.0900000000001,1750.09,
1230,1.0,0.0,0.0,0.0,0.0,0.0,203.97,
1231,1.0,5720.0,915.2,0.0,0.0,6635.2,6635.2,
1232,1.0,1129.75,175.93,0.0,0.0,1305.68,1305.68,
1233,1.0,2000.0,320.0,0.0,0.0,2320.0,2320.0,
1234,1.0,962.2,0.0,0.0,0.0,962.2,962.2,
1235,1.0,343.97,55.03,0.0,0.0,399.0,399.0,
1236,1.0,1300.0,208.0,0.0,0.0,1508.0,1508.0,
1237,1.0,6324.0,1011.84,0.0,0.0,7335.84,7335.84,
1238,1.0,948.56,151.77,0.0,0.0,1100.33,1100.33,
1239,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1240,1.0,1558.32,249.33,0.0,0.0,1807.6499999999999,1807.65,
1241,1.0,101.65,16.26,0.0,0.0,117.91000000000001,117.91,
1242,1.0,733.31,117.33,0.0,0.0,850.64,850.64,
1243,1.0,29680.48,4748.87,0.0,0.0,34429.35,34429.35,
